y_true,y_prob,cum_profit,population_pct,risk_segment,risk_segment_dyn,transaction_profit
1,0.99954104,49070,2.4699999999999998,High Risk,High Risk,100
1,0.99953747,49170,2.475,High Risk,High Risk,100
1,0.9995327,49270,2.48,High Risk,High Risk,100
1,0.99953246,49370,2.485,High Risk,High Risk,100
1,0.9995296,49470,2.4899999999999998,High Risk,High Risk,100
1,0.9995285,49570,2.495,High Risk,High Risk,100
1,0.9995265,49670,2.5,High Risk,High Risk,100
1,0.9995154,49770,2.505,High Risk,High Risk,100
1,0.9995147,49870,2.5100000000000002,High Risk,High Risk,100
1,0.9995079,49970,2.5149999999999997,High Risk,High Risk,100
1,0.9995022,50070,2.52,High Risk,High Risk,100
0,0.9995017,50060,2.5250000000000004,High Risk,High Risk,-10
1,0.9995016,50160,2.53,High Risk,High Risk,100
1,0.99949515,50260,2.535,High Risk,High Risk,100
1,0.9994916,50360,2.54,High Risk,High Risk,100
1,0.9994912,50460,2.545,High Risk,High Risk,100
1,0.999488,50560,2.55,High Risk,High Risk,100
1,0.9994848,50660,2.555,High Risk,High Risk,100
1,0.99947375,50760,2.56,High Risk,High Risk,100
1,0.99946815,50860,2.565,High Risk,High Risk,100
1,0.9994634,50960,2.5700000000000003,High Risk,High Risk,100
1,0.9994461,51060,2.5749999999999997,High Risk,High Risk,100
1,0.99944395,51160,2.58,High Risk,High Risk,100
1,0.9994436,51260,2.585,High Risk,High Risk,100
1,0.9994417,51360,2.59,High Risk,High Risk,100
1,0.99943596,51460,2.595,High Risk,High Risk,100
1,0.9994276,51560,2.6,High Risk,High Risk,100
1,0.9994253,51660,2.605,High Risk,High Risk,100
1,0.9994253,51760,2.6100000000000003,High Risk,High Risk,100
1,0.9994234,51860,2.6149999999999998,High Risk,High Risk,100
1,0.99941874,51960,2.62,High Risk,High Risk,100
1,0.999416,52060,2.625,High Risk,High Risk,100
1,0.99939954,52160,2.63,High Risk,High Risk,100
1,0.9993986,52260,2.635,High Risk,High Risk,100
1,0.9993986,52360,2.64,High Risk,High Risk,100
1,0.99939597,52460,2.645,High Risk,High Risk,100
1,0.99939466,52560,2.65,High Risk,High Risk,100
1,0.9993912,52660,2.6550000000000002,High Risk,High Risk,100
1,0.9993881,52760,2.6599999999999997,High Risk,High Risk,100
1,0.99938726,52860,2.665,High Risk,High Risk,100
1,0.9993782,52960,2.67,High Risk,High Risk,100
1,0.9993773,53060,2.675,High Risk,High Risk,100
1,0.99937516,53160,2.68,High Risk,High Risk,100
1,0.9993718,53260,2.685,High Risk,High Risk,100
1,0.99937135,53360,2.69,High Risk,High Risk,100
1,0.99937063,53460,2.6950000000000003,High Risk,High Risk,100
1,0.9993304,53560,2.7,High Risk,High Risk,100
1,0.99932253,53660,2.705,High Risk,High Risk,100
1,0.99930906,53760,2.71,High Risk,High Risk,100
1,0.99930286,53860,2.715,High Risk,High Risk,100
1,0.9993001,53960,2.7199999999999998,High Risk,High Risk,100
1,0.9992926,54060,2.725,High Risk,High Risk,100
1,0.99928516,54160,2.73,High Risk,High Risk,100
1,0.9992843,54260,2.735,High Risk,High Risk,100
1,0.9992842,54360,2.74,High Risk,High Risk,100
1,0.9992644,54460,2.7449999999999997,High Risk,High Risk,100
1,0.9992643,54560,2.75,High Risk,High Risk,100
1,0.9992605,54660,2.7550000000000003,High Risk,High Risk,100
1,0.999258,54760,2.76,High Risk,High Risk,100
1,0.99925286,54860,2.765,High Risk,High Risk,100
1,0.99924856,54960,2.77,High Risk,High Risk,100
1,0.9992453,55060,2.775,High Risk,High Risk,100
1,0.99923766,55160,2.78,High Risk,High Risk,100
1,0.9992337,55260,2.785,High Risk,High Risk,100
1,0.9992238,55360,2.79,High Risk,High Risk,100
1,0.99921083,55460,2.795,High Risk,High Risk,100
1,0.9992047,55560,2.8000000000000003,High Risk,High Risk,100
1,0.9991918,55660,2.8049999999999997,High Risk,High Risk,100
1,0.9991885,55760,2.81,High Risk,High Risk,100
1,0.99918383,55860,2.815,High Risk,High Risk,100
1,0.9991769,55960,2.82,High Risk,High Risk,100
1,0.9991666,56060,2.825,High Risk,High Risk,100
1,0.9991654,56160,2.83,High Risk,High Risk,100
1,0.9991628,56260,2.835,High Risk,High Risk,100
1,0.9991609,56360,2.8400000000000003,High Risk,High Risk,100
0,0.9991561,56350,2.8449999999999998,High Risk,High Risk,-10
1,0.99915314,56450,2.85,High Risk,High Risk,100
1,0.9991326,56550,2.855,High Risk,High Risk,100
1,0.9991277,56650,2.86,High Risk,High Risk,100
1,0.9991196,56750,2.8649999999999998,High Risk,High Risk,100
1,0.9991165,56850,2.87,High Risk,High Risk,100
1,0.9991155,56950,2.875,High Risk,High Risk,100
1,0.99908507,57050,2.88,High Risk,High Risk,100
1,0.9990791,57150,2.8850000000000002,High Risk,High Risk,100
1,0.99906904,57250,2.8899999999999997,High Risk,High Risk,100
1,0.9990627,57350,2.895,High Risk,High Risk,100
1,0.9990559,57450,2.9000000000000004,High Risk,High Risk,100
1,0.99905056,57550,2.905,High Risk,High Risk,100
1,0.9990471,57650,2.91,High Risk,High Risk,100
1,0.999041,57750,2.915,High Risk,High Risk,100
1,0.9990396,57850,2.92,High Risk,High Risk,100
1,0.9990361,57950,2.9250000000000003,High Risk,High Risk,100
1,0.99903524,58050,2.93,High Risk,High Risk,100
1,0.99903345,58150,2.935,High Risk,High Risk,100
1,0.9990312,58250,2.94,High Risk,High Risk,100
1,0.9990238,58350,2.945,High Risk,High Risk,100
1,0.9990214,58450,2.9499999999999997,High Risk,High Risk,100
1,0.99900836,58550,2.955,High Risk,High Risk,100
1,0.99900156,58650,2.96,High Risk,High Risk,100
1,0.99900085,58750,2.965,High Risk,High Risk,100
1,0.9989875,58850,2.97,High Risk,High Risk,100
1,0.99898154,58950,2.9749999999999996,High Risk,High Risk,100
1,0.99897397,59050,2.98,High Risk,High Risk,100
1,0.99897075,59150,2.9850000000000003,High Risk,High Risk,100
1,0.9989526,59250,2.9899999999999998,High Risk,High Risk,100
1,0.9989525,59350,2.995,High Risk,High Risk,100
1,0.9989367,59450,3.0,High Risk,High Risk,100
1,0.99890816,59550,3.005,High Risk,High Risk,100
1,0.9989077,59650,3.01,High Risk,High Risk,100
1,0.9988794,59750,3.015,High Risk,High Risk,100
1,0.998872,59850,3.02,High Risk,High Risk,100
1,0.99886984,59950,3.025,High Risk,High Risk,100
1,0.9988605,60050,3.0300000000000002,High Risk,High Risk,100
1,0.99885035,60150,3.0349999999999997,High Risk,High Risk,100
1,0.998836,60250,3.04,High Risk,High Risk,100
1,0.99883384,60350,3.045,High Risk,High Risk,100
1,0.9988336,60450,3.05,High Risk,High Risk,100
1,0.9987723,60550,3.055,High Risk,High Risk,100
1,0.9987686,60650,3.06,High Risk,High Risk,100
1,0.99876356,60750,3.065,High Risk,High Risk,100
0,0.9987458,60740,3.0700000000000003,High Risk,High Risk,-10
1,0.9987431,60840,3.075,High Risk,High Risk,100
1,0.9987382,60940,3.08,High Risk,High Risk,100
1,0.9987282,61040,3.085,High Risk,High Risk,100
1,0.9987103,61140,3.09,High Risk,High Risk,100
1,0.99869686,61240,3.0949999999999998,High Risk,High Risk,100
1,0.9986865,61340,3.1,High Risk,High Risk,100
1,0.99866676,61440,3.105,High Risk,High Risk,100
1,0.9986601,61540,3.11,High Risk,High Risk,100
1,0.99865663,61640,3.115,High Risk,High Risk,100
1,0.99864656,61740,3.1199999999999997,High Risk,High Risk,100
1,0.998626,61840,3.125,High Risk,High Risk,100
1,0.99857914,61940,3.1300000000000003,High Risk,High Risk,100
1,0.9985788,62040,3.1350000000000002,High Risk,High Risk,100
1,0.9985745,62140,3.1399999999999997,High Risk,High Risk,100
1,0.99857414,62240,3.145,High Risk,High Risk,100
1,0.9985678,62340,3.15,High Risk,High Risk,100
1,0.9985594,62440,3.1550000000000002,High Risk,High Risk,100
1,0.99854666,62540,3.16,High Risk,High Risk,100
1,0.998541,62640,3.1649999999999996,High Risk,High Risk,100
1,0.9985366,62740,3.17,High Risk,High Risk,100
1,0.9985259,62840,3.175,High Risk,High Risk,100
1,0.99851495,62940,3.18,High Risk,High Risk,100
1,0.9985121,63040,3.1850000000000005,High Risk,High Risk,100
1,0.99850583,63140,3.19,High Risk,High Risk,100
1,0.9985045,63240,3.195,High Risk,High Risk,100
1,0.9984862,63340,3.2,High Risk,High Risk,100
1,0.9984816,63440,3.205,High Risk,High Risk,100
1,0.99847597,63540,3.2099999999999995,High Risk,High Risk,100
1,0.9984668,63640,3.215,High Risk,High Risk,100
1,0.9984658,63740,3.2199999999999998,High Risk,High Risk,100
1,0.99846566,63840,3.225,High Risk,High Risk,100
1,0.99843675,63940,3.2300000000000004,High Risk,High Risk,100
1,0.99843293,64040,3.235,High Risk,High Risk,100
1,0.9984291,64140,3.2399999999999998,High Risk,High Risk,100
1,0.9983917,64240,3.245,High Risk,High Risk,100
1,0.9983853,64340,3.25,High Risk,High Risk,100
1,0.9983851,64440,3.2550000000000003,High Risk,High Risk,100
1,0.99838066,64540,3.26,High Risk,High Risk,100
1,0.99831355,64640,3.2649999999999997,High Risk,High Risk,100
1,0.99831116,64740,3.27,High Risk,High Risk,100
1,0.9982875,64840,3.2750000000000004,High Risk,High Risk,100
1,0.99828464,64940,3.2800000000000002,High Risk,High Risk,100
1,0.9982679,65040,3.2849999999999997,High Risk,High Risk,100
1,0.9982408,65140,3.29,High Risk,High Risk,100
1,0.9982339,65240,3.295,High Risk,High Risk,100
1,0.99822587,65340,3.3000000000000003,High Risk,High Risk,100
1,0.99820447,65440,3.305,High Risk,High Risk,100
1,0.998197,65540,3.3099999999999996,High Risk,High Risk,100
1,0.99816424,65640,3.315,High Risk,High Risk,100
1,0.9981635,65740,3.32,High Risk,High Risk,100
1,0.99815613,65840,3.325,High Risk,High Risk,100
1,0.9981394,65940,3.3300000000000005,High Risk,High Risk,100
1,0.9981212,66040,3.335,High Risk,High Risk,100
1,0.99811006,66140,3.34,High Risk,High Risk,100
1,0.99809617,66240,3.345,High Risk,High Risk,100
1,0.9980615,66340,3.35,High Risk,High Risk,100
1,0.9980538,66440,3.3550000000000004,High Risk,High Risk,100
1,0.9980494,66540,3.36,High Risk,High Risk,100
1,0.9980362,66640,3.3649999999999998,High Risk,High Risk,100
1,0.9980204,66740,3.37,High Risk,High Risk,100
1,0.9980171,66840,3.375,High Risk,High Risk,100
0,0.9980038,66830,3.38,High Risk,High Risk,-10
0,0.99800044,66820,3.385,High Risk,High Risk,-10
1,0.9979873,66920,3.39,High Risk,High Risk,100
1,0.9979626,67020,3.395,High Risk,High Risk,100
1,0.99795204,67120,3.4000000000000004,High Risk,High Risk,100
1,0.99793756,67220,3.405,High Risk,High Risk,100
1,0.99791056,67320,3.4099999999999997,High Risk,High Risk,100
1,0.9979103,67420,3.415,High Risk,High Risk,100
1,0.9979005,67520,3.42,High Risk,High Risk,100
1,0.99789953,67620,3.4250000000000003,High Risk,High Risk,100
1,0.9978962,67720,3.4299999999999997,High Risk,High Risk,100
1,0.99780554,67820,3.435,High Risk,High Risk,100
1,0.9978005,67920,3.44,High Risk,High Risk,100
1,0.9977969,68020,3.4450000000000003,High Risk,High Risk,100
1,0.9977488,68120,3.45,High Risk,High Risk,100
1,0.99772507,68220,3.4549999999999996,High Risk,High Risk,100
1,0.99772054,68320,3.46,High Risk,High Risk,100
1,0.9977197,68420,3.465,High Risk,High Risk,100
1,0.9977017,68520,3.47,High Risk,High Risk,100
1,0.99769515,68620,3.4750000000000005,High Risk,High Risk,100
1,0.9976749,68720,3.4799999999999995,High Risk,High Risk,100
1,0.9976458,68820,3.485,High Risk,High Risk,100
1,0.9976428,68920,3.49,High Risk,High Risk,100
1,0.99763453,69020,3.495,High Risk,High Risk,100
1,0.9976336,69120,3.5000000000000004,High Risk,High Risk,100
1,0.99762636,69220,3.505,High Risk,High Risk,100
1,0.9976069,69320,3.51,High Risk,High Risk,100
1,0.99758494,69420,3.515,High Risk,High Risk,100
1,0.99758124,69520,3.52,High Risk,High Risk,100
1,0.9975216,69620,3.5249999999999995,High Risk,High Risk,100
1,0.9974975,69720,3.53,High Risk,High Risk,100
1,0.99747926,69820,3.535,High Risk,High Risk,100
1,0.9974784,69920,3.54,High Risk,High Risk,100
1,0.997407,70020,3.5450000000000004,High Risk,High Risk,100
1,0.99737144,70120,3.55,High Risk,High Risk,100
1,0.99736816,70220,3.5549999999999997,High Risk,High Risk,100
1,0.99730706,70320,3.56,High Risk,High Risk,100
1,0.9973008,70420,3.565,High Risk,High Risk,100
1,0.9972976,70520,3.5700000000000003,High Risk,High Risk,100
1,0.99728703,70620,3.5749999999999997,High Risk,High Risk,100
1,0.9972541,70720,3.58,High Risk,High Risk,100
1,0.9972168,70820,3.585,High Risk,High Risk,100
1,0.9972017,70920,3.5900000000000003,High Risk,High Risk,100
1,0.99719644,71020,3.595,High Risk,High Risk,100
1,0.99717784,71120,3.5999999999999996,High Risk,High Risk,100
1,0.9971474,71220,3.605,High Risk,High Risk,100
1,0.997051,71320,3.61,High Risk,High Risk,100
1,0.99697495,71420,3.615,High Risk,High Risk,100
1,0.9968665,71520,3.62,High Risk,High Risk,100
1,0.9968376,71620,3.6249999999999996,High Risk,High Risk,100
1,0.9968112,71720,3.63,High Risk,High Risk,100
1,0.996786,71820,3.6350000000000002,High Risk,High Risk,100
1,0.99670106,71920,3.64,High Risk,High Risk,100
1,0.99660707,72020,3.6450000000000005,High Risk,High Risk,100
1,0.9965838,72120,3.65,High Risk,High Risk,100
1,0.9965173,72220,3.655,High Risk,High Risk,100
1,0.9964929,72320,3.66,High Risk,High Risk,100
1,0.99646145,72420,3.665,High Risk,High Risk,100
1,0.996458,72520,3.6700000000000004,High Risk,High Risk,100
1,0.9964311,72620,3.675,High Risk,High Risk,100
1,0.9964269,72720,3.6799999999999997,High Risk,High Risk,100
1,0.9964103,72820,3.685,High Risk,High Risk,100
1,0.9963535,72920,3.6900000000000004,High Risk,High Risk,100
1,0.99626786,73020,3.695,High Risk,High Risk,100
1,0.996259,73120,3.6999999999999997,High Risk,High Risk,100
1,0.9962441,73220,3.705,High Risk,High Risk,100
1,0.996219,73320,3.71,High Risk,High Risk,100
1,0.9961959,73420,3.7150000000000003,High Risk,High Risk,100
1,0.99618775,73520,3.7199999999999998,High Risk,High Risk,100
1,0.996151,73620,3.7249999999999996,High Risk,High Risk,100
1,0.99610764,73720,3.73,High Risk,High Risk,100
1,0.9960181,73820,3.7350000000000003,High Risk,High Risk,100
1,0.9959972,73920,3.74,High Risk,High Risk,100
1,0.9959514,74020,3.7449999999999997,High Risk,High Risk,100
1,0.99591124,74120,3.75,High Risk,High Risk,100
0,0.9958455,74110,3.755,High Risk,High Risk,-10
1,0.9958378,74210,3.7600000000000002,High Risk,High Risk,100
0,0.9958331,74200,3.765,High Risk,High Risk,-10
1,0.99582565,74300,3.7699999999999996,High Risk,High Risk,100
1,0.99581784,74400,3.775,High Risk,High Risk,100
1,0.99581194,74500,3.7800000000000002,High Risk,High Risk,100
1,0.9957872,74600,3.785,High Risk,High Risk,100
1,0.9957716,74700,3.7900000000000005,High Risk,High Risk,100
1,0.9957469,74800,3.795,High Risk,High Risk,100
1,0.9957425,74900,3.8,High Risk,High Risk,100
1,0.99571866,75000,3.805,High Risk,High Risk,100
0,0.995678,74990,3.81,High Risk,High Risk,-10
1,0.99561137,75090,3.8150000000000004,High Risk,High Risk,100
0,0.9956054,75080,3.82,High Risk,High Risk,-10
1,0.9956026,75180,3.8249999999999997,High Risk,High Risk,100
1,0.9955831,75280,3.83,High Risk,High Risk,100
1,0.9955172,75380,3.8350000000000004,High Risk,High Risk,100
1,0.9955124,75480,3.84,High Risk,High Risk,100
1,0.9954379,75580,3.8449999999999998,High Risk,High Risk,100
1,0.99541324,75680,3.85,High Risk,High Risk,100
1,0.9953526,75780,3.855,High Risk,High Risk,100
1,0.9953113,75880,3.8600000000000003,High Risk,High Risk,100
1,0.9952728,75980,3.8649999999999998,High Risk,High Risk,100
0,0.9952525,75970,3.8699999999999997,High Risk,High Risk,-10
1,0.99523276,76070,3.875,High Risk,High Risk,100
1,0.99510175,76170,3.88,High Risk,High Risk,100
1,0.9950808,76270,3.8850000000000002,High Risk,High Risk,100
1,0.9950094,76370,3.8899999999999997,High Risk,High Risk,100
1,0.994995,76470,3.895,High Risk,High Risk,100
1,0.9949669,76570,3.9,High Risk,High Risk,100
1,0.9949568,76670,3.9050000000000002,High Risk,High Risk,100
1,0.9948467,76770,3.91,High Risk,High Risk,100
0,0.99478006,76760,3.9149999999999996,High Risk,High Risk,-10
1,0.9947535,76860,3.92,High Risk,High Risk,100
1,0.9947272,76960,3.925,High Risk,High Risk,100
1,0.9946673,77060,3.93,High Risk,High Risk,100
1,0.9945957,77160,3.9350000000000005,High Risk,High Risk,100
1,0.994592,77260,3.94,High Risk,High Risk,100
1,0.99450964,77360,3.945,High Risk,High Risk,100
1,0.9945022,77460,3.95,High Risk,High Risk,100
1,0.9944946,77560,3.955,High Risk,High Risk,100
1,0.9944047,77660,3.9600000000000004,High Risk,High Risk,100
1,0.99438727,77760,3.965,High Risk,High Risk,100
1,0.9943704,77860,3.9699999999999998,High Risk,High Risk,100
1,0.9942346,77960,3.975,High Risk,High Risk,100
1,0.99415356,78060,3.9800000000000004,High Risk,High Risk,100
1,0.9941385,78160,3.9849999999999994,High Risk,High Risk,100
1,0.99408215,78260,3.9899999999999998,High Risk,High Risk,100
1,0.9940308,78360,3.995,High Risk,High Risk,100
1,0.9939725,78460,4.0,High Risk,High Risk,100
1,0.99395716,78560,4.005,High Risk,High Risk,100
1,0.99392694,78660,4.01,High Risk,High Risk,100
1,0.99390876,78760,4.015,High Risk,High Risk,100
1,0.9938187,78860,4.02,High Risk,High Risk,100
1,0.99378115,78960,4.025,High Risk,High Risk,100
1,0.9937763,79060,4.03,High Risk,High Risk,100
1,0.99377596,79160,4.035,High Risk,High Risk,100
1,0.9937391,79260,4.04,High Risk,High Risk,100
1,0.9935923,79360,4.045,High Risk,High Risk,100
1,0.99359035,79460,4.05,High Risk,High Risk,100
1,0.99354327,79560,4.055000000000001,High Risk,High Risk,100
1,0.99353963,79660,4.06,High Risk,High Risk,100
1,0.9935023,79760,4.0649999999999995,High Risk,High Risk,100
1,0.99340785,79860,4.07,High Risk,High Risk,100
1,0.9933981,79960,4.075,High Risk,High Risk,100
1,0.9933849,80060,4.08,High Risk,High Risk,100
1,0.9933656,80160,4.085,High Risk,High Risk,100
1,0.99327636,80260,4.09,High Risk,High Risk,100
1,0.9932399,80360,4.095,High Risk,High Risk,100
1,0.9932192,80460,4.1000000000000005,High Risk,High Risk,100
1,0.9931799,80560,4.105,High Risk,High Risk,100
1,0.9931084,80660,4.109999999999999,High Risk,High Risk,100
1,0.9930976,80760,4.115,High Risk,High Risk,100
1,0.9930682,80860,4.12,High Risk,High Risk,100
1,0.9930316,80960,4.125,High Risk,High Risk,100
1,0.99297994,81060,4.130000000000001,High Risk,High Risk,100
1,0.99295324,81160,4.135,High Risk,High Risk,100
1,0.9929249,81260,4.14,High Risk,High Risk,100
1,0.9928227,81360,4.1450000000000005,High Risk,High Risk,100
1,0.9928202,81460,4.15,High Risk,High Risk,100
1,0.992725,81560,4.154999999999999,High Risk,High Risk,100
1,0.9925996,81660,4.16,High Risk,High Risk,100
1,0.9925728,81760,4.165,High Risk,High Risk,100
1,0.99243987,81860,4.17,High Risk,High Risk,100
0,0.9922914,81850,4.175,High Risk,High Risk,-10
1,0.9922914,81950,4.18,High Risk,High Risk,100
1,0.9922821,82050,4.185,High Risk,High Risk,100
1,0.9921484,82150,4.19,High Risk,High Risk,100
1,0.9920515,82250,4.195,High Risk,High Risk,100
1,0.9919985,82350,4.2,High Risk,High Risk,100
1,0.99190277,82450,4.205,High Risk,High Risk,100
1,0.9918514,82550,4.21,High Risk,High Risk,100
1,0.9918379,82650,4.215,High Risk,High Risk,100
1,0.9917937,82750,4.22,High Risk,High Risk,100
1,0.9917143,82850,4.2250000000000005,High Risk,High Risk,100
1,0.99171305,82950,4.2299999999999995,High Risk,High Risk,100
1,0.99164456,83050,4.234999999999999,High Risk,High Risk,100
1,0.9915987,83150,4.24,High Risk,High Risk,100
1,0.99157554,83250,4.245,High Risk,High Risk,100
1,0.99133426,83350,4.25,High Risk,High Risk,100
1,0.99133205,83450,4.255,High Risk,High Risk,100
1,0.99099755,83550,4.26,High Risk,High Risk,100
0,0.9909322,83540,4.265,High Risk,High Risk,-10
1,0.99090356,83640,4.2700000000000005,High Risk,High Risk,100
1,0.9908456,83740,4.275,High Risk,High Risk,100
1,0.99074346,83840,4.279999999999999,High Risk,High Risk,100
1,0.9906731,83940,4.285,High Risk,High Risk,100
1,0.9903555,84040,4.29,High Risk,High Risk,100
1,0.9901509,84140,4.295,High Risk,High Risk,100
0,0.9898073,84130,4.3,High Risk,High Risk,-10
1,0.989645,84230,4.305,High Risk,High Risk,100
1,0.9896013,84330,4.31,High Risk,High Risk,100
1,0.9895941,84430,4.315,High Risk,High Risk,100
1,0.98945016,84530,4.32,High Risk,High Risk,100
1,0.9894443,84630,4.324999999999999,High Risk,High Risk,100
1,0.9894428,84730,4.33,High Risk,High Risk,100
1,0.9893225,84830,4.335,High Risk,High Risk,100
1,0.98928005,84930,4.34,High Risk,High Risk,100
1,0.9891943,85030,4.345000000000001,High Risk,High Risk,100
0,0.98915,85020,4.35,High Risk,High Risk,-10
1,0.9890358,85120,4.3549999999999995,High Risk,High Risk,100
1,0.98898554,85220,4.36,High Risk,High Risk,100
1,0.98884577,85320,4.365,High Risk,High Risk,100
